Alaa,Abdelnaby,-1.5
Anthony,Davis,37.7
Antonio,Davis,4.4
Aubrey,Davis,0
Baron,Davis,33.1
Ben,Davis,-0.1
Bill,Davis,0
Bob,Davis,0
Brad,Davis,12.1
Brian,Davis,-0.3
Charles,Davis,-1.4
Charlie,Davis,-0.1
Dale,Davis,18.4
Deyonta,Davis,0.0
Dwight,Davis,0.4
Ed,Davis,6.2
Emanual,Davis,-0.4
Glen,Davis,-1.7
Harry,Davis,-0.3
Hubert,Davis,4.2
Jim,Davis,1.1
Johnny,Davis,6.4
Josh,Davis,0.0
Lee,Davis,0.9
Mark,Davis,0.1
Mark,Davis,-0.4
Mel,Davis,-1.3
Mickey,Davis,1.3
Mike,Davis,0
Mike,Davis,0.0
Monti,Davis,0.0
Paul,Davis,-0.4
Ralph,Davis,0
Red,Davis,0
Ricky,Davis,6.3
Ron,Davis,-0.5
Terence,Davis,0.9
Terry,Davis,-4.9
Tyler,Davis,0.0
Walt,Davis,0
Walter,Davis,25.3
Warren,Davis,0
Willie,Davis,0
Andre,Dawkins,-0.1
Darryl,Dawkins,7.8
Johnny,Dawkins,4.2
Paul,Dawkins,-0.4
Branden,Dawson,0.0
Eric,Dawson,0.0
Jimmy,Dawson,0
Tony,Dawson,0.0
Todd,Day,3.4
Austin,Daye,0.0
Darren,Daye,2.2
Nando,De Colo,0.5
Billy,DeAngelis,0
Dave,DeBusschere,2.5
Andrew,DeClercq,-2.4
Nate,DeLong,0
Joe,DePre,0
DeMar,DeRozan,16.5
Hank,DeZonie,0
Greg,Deane,-0.1
Dewayne,Dedmon,1.6
Don,Dee,0
Archie,Dees,0
Terry,Dehere,-1.1
Red,Dehnert,0
Bryce,Dejean-Jones,0.0
Sam,Dekker,0.5
Vinny,Del Negro,6.1
Malcolm,Delaney,-1.3
Bison,Dele,3.4
Carlos,Delfino,7.2
Ángel,Delgado,0.0
Tony,Delk,4.8
Matthew,Dellavedova,-2.5
Fennis,Dembo,-0.2
Larry,Demic,-2.9
Dell,Demps,0.0
George,Dempsey,0
Luol,Deng,22.9
Kenny,Dennard,0.2
Blaine,Denning,0
Justin,Dentmon,-0.1
Randy,Denton,2.4
Rod,Derline,-0.3
Marcus,Derrickson,0.0
Dave,Deutsch,0
Corky,Devlin,0
Ernie,DiGregorio,-3.6
Donte,DiVincenzo,1.4
Derrick,Dial,0.0
Cheick,Diallo,0.3
Hamidou,Diallo,-0.8
Boris,Diaw,15.5
Yakhouba,Diawara,-1.4
Guillermo,Díaz,0.0
Dan,Dickau,0.6
Kaniel,Dickens,0.0
Henry,Dickerson,-0.2
Michael,Dickerson,1.3
Clyde,Dickey,-0.6
Derrek,Dickey,0.9
Dick,Dickey,0
John,Dickson,0
Travis,Diener,1.1
Gorgui,Dieng,6.2
Connie,Dierking,0
Coby,Dietrick,9.2
Craig,Dill,0
Dwaine,Dillard,0.0
Mickey,Dillard,-0.3
Bob,Dille,0
Hook,Dillon,0
Byron,Dinkins,-0.2
Jackie,Dinkins,0
Harry,Dinnel,0
Bill,Dinwiddie,0
Spencer,Dinwiddie,4.8
Ike,Diogu,-0.7
DeSagana,Diop,0.2
Terry,Dischinger,0
Fred,Diute,0
Vlade,Divac,36.3
Juan,Dixon,-0.3
Earl,Dodd,0
Michael,Doleac,-3.7
Joe,Dolhon,0
Bob,Doll,0
James,Donaldson,12.4
Luka,Dončić,8.2
Bob,Donham,0
Billy,Donovan,-0.2
Harry,Donovan,0
Keyon,Dooling,-0.2
Aleksandar,Đorđević,0.1
Jacky,Dorsey,-0.4
Joey,Dorsey,-0.3
Ron,Dorsey,0
Tyler,Dorsey,-0.5
Luguentz,Dort,-0.3
Damyean,Dotson,-0.2
Quincy,Douby,-0.6
Bruce,Douglas,0.0
John,Douglas,-0.1
Leon,Douglas,-2.4
Sherman,Douglas,9.1
Toney,Douglas,2.2
Chris,Douglas-Roberts,-0.2
Sekou,Doumbouya,-0.9
Sonny,Dove,0
Jerry,Dover,0
Zabian,Dowdell,-0.1
Bill,Downey,0
Steve,Downing,-0.2
Danny,Doyle,0
Milton,Doyle,-0.1
PJ,Dozier,-0.2
Terry,Dozier,-0.1
Goran,Dragić,16.3
Zoran,Dragić,-0.1
Greg,Dreiling,-3.5
Bryce,Drew,-1.1
John,Drew,18.7
Larry,Drew,5.0
Larry,Drew,-0.6
Clyde,Drexler,70.2
Nate,Driggers,-0.2
Terry,Driscoll,-0.2
Predrag,Drobnjak,-1.3
Ralph,Drollinger,-0.1
Andre,Drummond,16.3
Dennis,DuVal,-0.1
Dick,Duckett,0
Kevin,Duckworth,-7.6
Charles,Dudley,3.6
Chris,Dudley,-4.2
Jared,Dudley,11.1
Terry,Duerod,-0.5
Bob,Duffy,0
Bob,Duffy,0
Chris,Duhon,3.2
Duje,Dukan,0.0
Walter,Dukes,0
Joe,Dumars,25.4
Rich,Dumas,0
Richard,Dumas,1.0
Tony,Dumas,-0.7
Andy,Duncan,0
Tim,Duncan,91.1
Mike,Dunleavy,2.9
Mike,Dunleavy,15.7
Kris,Dunn,0.2
Pat,Dunn,0
T.R.,Dunn,11.5
Ronald,Dupree,-0.7
Kevin,Durant,69.0
John,Duren,-2.5
Jarrett,Durham,0
Pat,Durham,0.0
Devin,Durrant,-0.5
Ken,Durrett,-0.5
Trevon,Duval,0.0
Jack,Dwan,0
Craig,Dykema,0.0
Gene,Dyker,0
Jerome,Dyson,-0.1
Ledell,Eackles,-0.7
Jim,Eakins,6.6
Acie,Earl,-2.5
Ed,Earle,0
Cleanthony,Early,-0.8
Penny,Early,0
Mark,Eaton,11.8
Jerry,Eaves,-0.8
Devin,Ebanks,-0.5
Bill,Ebben,0
Al,Eberhard,-0.5
Ndudi,Ebi,0.0
Roy,Ebron,0.2
Jarell,Eddie,0.0
Patrick,Eddie,-0.1
Dike,Eddleman,0
Kenton,Edelin,-0.1
Charles,Edge,1.4
Bobby,Edmonds,0
Keith,Edmonson,-0.4
Tyus,Edney,0.7
Bill,Edwards,-0.1
Blue,Edwards,1.9
Carsen,Edwards,-0.2
Corsley,Edwards,-0.1
Doug,Edwards,-0.6
Franklin,Edwards,0.1
James,Edwards,2.0
Jay,Edwards,0.0
John,Edwards,-0.5
Kevin,Edwards,3.3
Shane,Edwards,0.0
Vince,Edwards,0.0
Johnny,Egan,0
Lonnie,Eggleston,0
Bulbs,Ehlers,0
Craig,Ehlo,14.1
Rich,Eichhorst,0
Howard,Eisley,1.3
Obinna,Ekezie,-1.3
Khalid,El-Amin,-0.1
Don,Eliason,0
Mario,Elie,12.5
Ray,Ellefson,0
Henry,Ellenson,-0.3
Wayne,Ellington,1.6
Bob,Elliott,0.0
Sean,Elliott,13.5
Bo,Ellis,-0.3
Boo,Ellis,0
Dale,Ellis,22.9
Harold,Ellis,1.3
Joe,Ellis,-0.3
LaPhonso,Ellis,4.6
LeRon,Ellis,-0.3
Leroy,Ellis,2.8
Monta,Ellis,12.4
Pervis,Ellison,4.4
Len,Elmore,1.6
Francisco,Elson,-1.3
Darrell,Elston,-0.7
Melvin,Ely,-3.1
Joel,Embiid,10.0
Wayne,Embry,0
Andre,Emmett,-0.1
Ned,Endress,0
Chris,Engler,-1.4
Wayne,Englestad,-0.1
A.J.,English,-1.5
Alex,English,38.2
Claude,English,0
Jo Jo,English,-0.5
Kim,English,-0.2
Scott,English,-0.2
Gene,Englund,0
James,Ennis,1.0
Tyler,Ennis,-0.8
Ray,Epps,0.0
Semih,Erden,-0.4
Bo,Erias,0
Keith,Erickson,2.3
Julius,Erving,80.1
Evan,Eschmeyer,-0.5
Jack,Eskridge,0
Vincenzo,Esposito,-0.5
Drew,Eubanks,0.0
Billy,Evans,0
Bob,Evans,0
Brian,Evans,0.3
Earl,Evans,-0.2
Jacob,Evans,-0.8
Jawun,Evans,-0.7
Jeremy,Evans,1.9
Maurice,Evans,2.0
Mike,Evans,-1.1
Reggie,Evans,-2.9
Tyreke,Evans,13.1
Daniel,Ewing,-0.4
Patrick,Ewing,50.1
Patrick,Ewing,0.0
Dante,Exum,-1.5
Christian,Eyenga,-0.6
Festus,Ezeli,0.0
Johnny,Ezersky,0
Joe,Fabel,0
John,Fairchild,0
Tacko,Fall,0.0
Phil,Farbman,0
Kenneth,Faried,7.5
Dick,Farley,0
Jordan,Farmar,3.7
Desmon,Farmer,-0.1
Jim,Farmer,-0.8
Mike,Farmer,0
Tony,Farmer,0.4
Bob,Faught,0
Vítor,Faverani,-0.1
Derrick,Favors,12.7
Nick,Fazekas,0.2
Dave,Fedor,0
Bob,Feerick,0
Butch,Feher,0.3
Jamie,Feick,-0.7
Ron,Feiereisel,0
George,Feigenbaum,0
Dave,Feitl,-2.9
Kay,Felder,-0.4
Cristiano,Felício,-0.4
Carrick,Felix,0.0
Noel,Felix,-0.2
Ray,Felix,0
Raymond,Felton,10.1
Jake,Fendley,0
Warren,Fenley,0
Desmond,Ferguson,0.0
Terrance,Ferguson,-1.8
Rudy,Fernández,5.6
Bruno,Fernando,-0.4
Eric,Fernsten,0.6
Al,Ferrari,0
Rolando,Ferreira,-0.2
Duane,Ferrell,0.5
Yogi,Ferrell,0.7
Arnie,Ferrin,0
Bob,Ferry,0
Danny,Ferry,4.9
Kyrylo,Fesenko,-1.1
Bobby,Fields,0
Kenny,Fields,-0.1
Landry,Fields,2.6
Ron,Filipek,0
Greg,Fillmore,0
Larry,Finch,-1.8
Hank,Finkel,-0.2
Michael,Finley,28.8
Danny,Finn,0
Dorian,Finney-Smith,0.6
Matt,Fish,-0.1
Derek,Fisher,8.9
Richard,Fisher,0
Gerald,Fitch,-0.1
Bob,Fitzgerald,0
Dick,Fitzgerald,0
Marcus,Fizer,-2.6
Jerry,Fleishman,0
Al,Fleming,-0.1
Ed,Fleming,0
Vern,Fleming,15.3
Luis,Flores,0.0
Bruce,Flowers,0.4
Sleepy,Floyd,16.6
Jonny,Flynn,-1.9
Mike,Flynn,0.3
Larry,Fogle,0.0
Jack,Foley,0
Isaac,Fontaine,-0.1
Levi,Fontaine,0
Jeff,Foote,-0.1
Bryn,Forbes,-0.5
Gary,Forbes,0.0
Alphonso,Ford,-0.2
Alton,Ford,-0.6
Bob,Ford,0
Chris,Ford,11.6
Don,Ford,0.4
Jake,Ford,0
Phil,Ford,4.1
Sharrod,Ford,0.0
Sherell,Ford,-0.1
T.J.,Ford,4.6
Donnie,Forman,0
Bayard,Forrest,0.7
Joseph,Forte,-0.2
Courtney,Fortson,-0.1
Danny,Fortson,-2.6
Fred,Foster,-1.4
Greg,Foster,-7.0
Jeff,Foster,6.3
Jimmy,Foster,-1.4
Rod,Foster,-1.1
Antonis,Fotsis,-0.1
Evan,Fournier,3.2
Larry,Foust,0
Calvin,Fowler,0
Jerry,Fowler,0
Tremaine,Fowlkes,0.0
De'Aaron,Fox,2.5
Harold,Fox,0
Jim,Fox,2.8
Rick,Fox,11.7
Randy,Foye,3.8
Adonal,Foyle,1.1
Richie,Frahm,0.5
Steve,Francis,22.7
Tellis,Frank,-2.5
Nat,Frankel,0
Jamaal,Franklin,-0.2
William,Franklin,-0.2
Ronald,Franz,0
Melvin,Frazier,-0.2
Michael,Frazier,-0.1
Tim,Frazier,-0.4
Walt,Frazier,15.5
Will,Frazier,0
Anthony,Frederick,-0.2
Jimmer,Fredette,-0.4
World B.,Free,22.0
Joel,Freeland,-0.6
Donnie,Freeman,1.5
Gary,Freeman,0
Rod,Freeman,-0.2
Matt,Freije,-0.6
Frido,Frey,0
Larry,Friend,0
Pat,Frink,0
Jim,Fritsche,0
Channing,Frye,8.0
Bernie,Fryer,-0.2
Frank,Fucarino,0
Herm,Fuetsch,0
Joe,Fulks,0
Carl,Fuller,0
Hiram,Fuller,-0.1
Todd,Fuller,-2.3
Tony,Fuller,-0.2
Markelle,Fultz,0.0
Lawrence,Funderburke,1.8
Terry,Furlow,2.4
Bill,Gabor,0
Wenyen,Gabriel,-0.1
Dan,Gadzuric,-0.7
Daniel,Gafford,0.1
Deng,Gai,0.0
Elmer,Gainer,0
Bill,Gaines,0
Corey,Gaines,-0.1
David,Gaines,0
Reece,Gaines,-0.6
Sundiata,Gaines,0.6
Mike,Gale,11.8
Chad,Gallagher,0.0
Harry,Gallatin,0
Gene,Gallette,0
Danilo,Gallinari,18.9
Langston,Galloway,1.4
Dave,Gambee,0
Kevin,Gamble,8.1
Bob,Gantt,0
Jorge,Garbajosa,1.2
Rubén,Garcés,-0.1
Alex,Garcia,-0.1
Francisco,García,5.7
Chuck,Gardner,0
Earl,Gardner,0
Kenneth,Gardner,0.0
Thomas,Gardner,-0.2
Vern,Gardner,0
Jack,Garfinkel,0
Patricio,Garino,-0.2
Darius,Garland,-1.7
Gary,Garland,-0.2
Winston,Garland,1.3
Dick,Garmaker,0
Bill,Garner,0
Chris,Garner,-0.7
Bill,Garnett,1.6
Kevin,Garnett,96.9
Marlon,Garnett,-0.2
Billy,Garrett,-0.1
Calvin,Garrett,-0.6
Dean,Garrett,1.1
Diante,Garrett,-0.8
Dick,Garrett,-0.4
Rowland,Garrett,0.0
Tom,Garrick,0.7
John,Garris,0.2
Kiwane,Garris,-0.3
Pat,Garrity,0.4
Jim,Garvin,0.0
Marc,Gasol,35.4
Pau,Gasol,57.5
Frank,Gates,0
Chris,Gatling,3.2
Kenny,Gattison,-1.1
Rudy,Gay,21.6
Ed,Gayda,0
Andrew,Gaze,0.0
Michael,Gbinije,-0.1
Reggie,Geary,-0.1
Alonzo,Gee,-0.4
Matt,Geiger,0.6
Mickaël,Gelabale,0.0
Devean,George,1.4
Jack,George,0
Paul,George,33.1
Tate,George,-0.8
Marcus,Georges-Hunt,-0.2
Gus,Gerard,0.8
Derrick,Gervin,0.3
George,Gervin,40.1
Gorham,Getchell,0
John,Gianelli,4.4
Dick,Gibbs,-1.0
Daniel,Gibson,2.4
Dee,Gibson,0
Hoot,Gibson,0
Jonathan,Gibson,0.0
Mel,Gibson,0
Mike,Gibson,-0.2
Taj,Gibson,6.4
J.R.,Giddens,-0.1
Trey,Gilder,0.0
Harry,Giles,-0.1
Shai,Gilgeous-Alexander,2.9
Eddie,Gill,0.0
Kendall,Gill,15.8
Ben,Gillery,-0.2
Jack,Gillespie,0
Armen,Gilliam,8.8
Herm,Gilliam,3.2
Artis,Gilmore,51.6
Walt,Gilmore,0
Chuck,Gilmur,0
Manu,Ginóbili,47.6
Gordan,Giriček,-1.1
Jack,Givens,0.6
Mickell,Gladness,-0.2
George,Glamack,0
Gerald,Glass,0.1
Mike,Glenn,5.6
Normie,Glick,0
Georgi,Glouchkov,-0.8
Clarence,Glover,0
Dion,Glover,0.3
Andreas,Glyniadakis,-0.2
Mike,Gminski,12.9
Rudy,Gobert,20.1
Dan,Godfread,0.0
Tom,Gola,0
Ben,Goldfaden,0
Anthony,Goldwire,0.3
Ryan,Gomes,1.4
Glen,Gondrezick,4.2
Grant,Gondrezick,-0.3
Drew,Gooden,4.3
Gail,Goodrich,6.0
Steve,Goodrich,-0.3
Archie,Goodwin,-0.6
Brandon,Goodwin,-0.2
Pop,Goodwin,0
Aaron,Gordon,5.5
Ben,Gordon,8.7
Drew,Gordon,-0.1
Eric,Gordon,8.7
Lancaster,Gordon,-2.2
Paul,Gordon,0
Marcin,Gortat,12.7
Leo,Gottlieb,0
Andrew,Goudelock,-0.3
Gerald,Govan,0.8
Bato,Govedarica,0
Joe,Graboski,0
Ricky,Grace,0.0
Calvin,Graham,0
Devonte',Graham,1.0
Greg,Graham,-1.2
Joey,Graham,-2.4
Mal,Graham,0
Orlando,Graham,-0.1
Paul,Graham,1.1
Stephen,Graham,-1.9
Treveon,Graham,-1.3
Jim,Grandholm,0.0
Ron,Grandison,-0.1
Danny,Granger,17.7
Stewart,Granger,-0.7
Brian,Grant,6.3
Bud,Grant,0
Gary,Grant,3.7
Greg,Grant,-0.8
Harvey,Grant,5.7
Horace,Grant,33.1
Jerami,Grant,3.1
Jerian,Grant,0.6
Josh,Grant,0.0
Paul,Grant,-0.2
Travis,Grant,3.1
Donte,Grantham,0.0
Don,Grate,0
Butch,Graves,0.0
Aaron,Gray,-1.5
Devin,Gray,-0.2
Ed,Gray,-0.4
Evric,Gray,-0.1
Gary,Gray,0
Josh,Gray,-0.1
Leonard,Gray,0.9
Stuart,Gray,-1.9
Sylvester,Gray,-0.2
Wyndol,Gray,0
Jeff,Grayer,-1.1
Bob,Greacen,0
A.C.,Green,16.6
Danny,Green,17.9
Devin,Green,-0.2
Draymond,Green,19.5
Erick,Green,-0.2
Gerald,Green,2.4
JaMychal,Green,0.8
Javonte,Green,0.1
Jeff,Green,4.3
Johnny,Green,0
Ken,Green,0.0
Kenny,Green,-0.8
Lamar,Green,-0.9
Litterial,Green,-0.1
Luther,Green,0
Mike,Green,6.6
Rickey,Green,15.0
Sean,Green,-0.8
Si,Green,0
Sidney,Green,-3.9
Steve,Green,-0.6
Taurean,Green,-0.1
Tommie,Green,-0.5
Willie,Green,-2.7
Donté,Greene,-0.9
Orien,Greene,-1.0
Jerry,Greenspan,0
Dave,Greenwood,7.4
Hal,Greer,0
Lynn,Greer,0.1
Gary,Gregor,0.0
Claude,Gregory,-0.2
John,Greig,0.0
Norm,Grekin,0
Kevin,Grevey,2.9
Dennis,Grey,0
Adrian,Griffin,4.5
Blake,Griffin,31.9
Eddie,Griffin,2.8
Greg,Griffin,-0.5
Paul,Griffin,5.9
Taylor,Griffin,-0.1
Darrell,Griffith,3.4
Chuck,Grigsby,0
Derek,Grimm,0.0
Woody,Grimshaw,0
Dick,Groat,0
Bob,Gross,12.2
Mike,Grosso,0
Jerry,Grote,0
Alex,Groza,0
Dick,Grubar,0
Anthony,Grundy,0.0
Ernie,Grunfeld,4.9
Gene,Guarilia,0
Pétur,Guðmundsson,-0.8
Marko,Guduric,-0.2
Richie,Guerin,0
Tom,Gugliotta,15.3
Andrés,Guibert,-0.3
Jay,Guidinger,-0.3
Coulby,Gunther,0
Dave,Gunther,0
Al,Guokas,0
Matt,Guokas,0
Matt,Guokas,0.2
Jorge,Gutiérrez,-0.2
Kyle,Guy,0.0
A.J.,Guyton,-0.3
Rui,Hachimura,-0.3
Rudy,Hackett,-0.2
Hamed,Haddadi,-0.5
Jim,Hadnot,0
Scott,Haffner,-0.5
Cliff,Hagan,0
Glenn,Hagan,0.0
Tom,Hagan,0
Robert,Hahn,0
Al,Hairston,0
Happy,Hairston,3.1
Lindsay,Hairston,0.1
Malik,Hairston,0.0
P.J.,Hairston,-1.0
Marcus,Haislip,-0.6
Chick,Halbert,0
Swede,Halbrook,0
Bruce,Hale,0
Hal,Hale,0
Jack,Haley,-3.9
Shaler,Halimon,0
Devon,Hall,0.0
Donta,Hall,-0.1
Mike,Hall,0.0
Jeff,Halliburton,0
Darvin,Ham,-1.9
Steve,Hamer,-0.3
Dale,Hamilton,0
Daniel,Hamilton,-0.1
Dennis,Hamilton,0
Joe,Hamilton,0.6
Jordan,Hamilton,1.0
Justin,Hamilton,0.5
Ralph,Hamilton,0
Richard,Hamilton,13.2
Roy,Hamilton,-0.7
Steve,Hamilton,0
Tang,Hamilton,0.0
Thomas,Hamilton,-0.4
Zendon,Hamilton,-0.8
Geert,Hammink,0.0
Julian,Hammond,0
Tom,Hammonds,-4.7
A.J.,Hammons,-0.2
Joe,Hamood,0
Darrin,Hancock,-0.5
Ben,Handlogten,-0.2
Cecil,Hankins,0
Phil,Hankinson,0.1
Dusty,Hannahs,0.0
Alex,Hannum,0
Don,Hanrahan,0
Rollen,Hans,0
Ben,Hansbrough,-0.1
Tyler,Hansbrough,0.0
Bob,Hansen,-1.2
Glenn,Hansen,-0.4
Lars,Hansen,0.1
Travis,Hansen,-0.5
Reggie,Hanson,0.0
Bill,Hanzlik,2.2
Luke,Harangody,-0.3
Anfernee,Hardaway,26.9
Tim,Hardaway,39.6
Tim,Hardaway,3.2
James,Harden,63.6
Reggie,Harding,0
Charlie,Hardnett,0
Alan,Hardy,-0.3
Darrell,Hardy,0
James,Hardy,1.0
Ira,Harge,0
John,Hargis,0
Maurice,Harkless,4.7
Jerry,Harkness,0
Skip,Harlicka,0
Jerome,Harmon,0.0
Derek,Harper,35.7
Jared,Harper,0.0
Justin,Harper,-0.2
Mike,Harper,-0.2
Ron,Harper,30.3
Matt,Harpring,6.2
Montrezl,Harrell,7.7
Josh,Harrellson,0.4
Adam,Harrington,-0.1
Al,Harrington,3.7
Junior,Harrington,-2.2
Othella,Harrington,-4.9
Art,Harris,0
Bernie,Harris,-0.1
Billy,Harris,-0.8
Bob,Harris,0
Chris,Harris,0
Devin,Harris,15.5
Elias,Harris,0.0
Gary,Harris,3.0
Joe,Harris,2.3
Lucious,Harris,4.5
Manny,Harris,-0.5
Mike,Harris,0.1
Steve,Harris,-0.4
Terrel,Harris,-0.6
Tobias,Harris,13.8
Tony,Harris,-0.1
Aaron,Harrison,-0.5
Andrew,Harrison,-0.6
Bob,Harrison,0
David,Harrison,-1.7
Shaquille,Harrison,1.0
Jason,Hart,1.0
Josh,Hart,1.6
Isaiah,Hartenstein,0.1
Antonio,Harvey,-1.5
Donnell,Harvey,-0.5
Scott,Haskin,0.0
Clem,Haskins,1.5
Udonis,Haslem,0.2
Trenton,Hassell,-3.7
Billy,Hassett,0
Joe,Hassett,1.1
Scott,Hastings,-1.2
Kirk,Haston,-0.4
Vern,Hatton,0
John,Havlicek,11.5
Spencer,Hawes,3.4
Steve,Hawes,9.9
Bubbles,Hawkins,1.4
Connie,Hawkins,4.9
Hersey,Hawkins,32.6
Juaquin,Hawkins,-0.1
Marshall,Hawkins,0
Michael,Hawkins,-0.4
Tom,Hawkins,0
Nate,Hawthorne,-0.7
Chuck,Hayes,5.2
Elvin,Hayes,21.4
Jarvis,Hayes,-1.3
Jaxson,Hayes,0.5
Jim,Hayes,0
Nigel,Hayes,-0.1
Steve,Hayes,-0.9
Gordon,Hayward,20.8
Lazar,Hayward,-0.3
Brendan,Haywood,2.9
Spencer,Haywood,7.7
John,Hazen,0
Walt,Hazzard,0.0
Luther,Head,4.2
Shane,Heal,-0.3
Brian,Heaney,0
Gar,Heard,6.3
Reggie,Hearn,0.0
Herm,Hedderick,0
Alvin,Heggs,0.0
Tom,Heinsohn,0
Dick,Hemric,0
Alan,Henderson,0.6
Cedric,Henderson,0.0
Cedric,Henderson,-1.3
Dave,Henderson,-0.4
Gerald,Henderson,7.3
Gerald,Henderson,0.6
J.R.,Henderson,-0.2
Jerome,Henderson,-0.1
Kevin,Henderson,-0.3
Tom,Henderson,4.4
Mark,Hendrickson,-0.7
Larry,Hennessy,0
Don,Henriksen,0
Al,Henry,0
Bill,Henry,0
Carl,Henry,0.0
Conner,Henry,-0.3
Myke,Henry,0.1
Skeeter,Henry,0.0
Xavier,Henry,-1.7
John,Henson,3.4
Steve,Henson,0.1
Charles,Hentz,0
Bill,Herman,0
Kleggie,Hermsen,0
Dewan,Hernandez,-0.1
Juan,Hernangómez,0.4
Willy,Hernangómez,1.6
Chris,Herren,-0.6
Carl,Herrera,-3.4
Walter,Herrmann,0.9
Tyler,Herro,-0.1
Keith,Herron,0.1
Sonny,Hertzberg,0
Kevin,Hervey,-0.1
Dan,Hester,0
Fred,Hetzel,0
Bill,Hewitt,0.1
Jack,Hewson,0
Art,Heyman,0
Mario,Hezonja,-1.2
Roy,Hibbert,3.5
Nat,Hickey,0
Isaiah,Hicks,-0.3
Phil,Hicks,-0.1
J.J.,Hickson,0.5
Buddy,Hield,6.0
Bill,Higgins,-0.4
Cory,Higgins,-0.9
Earle,Higgins,0
Mike,Higgins,-0.1
Rod,Higgins,8.8
Sean,Higgins,-2.3
Kenny,Higgs,-0.6
Johnny,High,0.5
Haywood,Highsmith,-0.1
Wayne,Hightower,0
Nenê,Hilário,18.8
Armond,Hill,-0.9
Cleo,Hill,0
Gary,Hill,0
George,Hill,18.9
Grant,Hill,43.6
Jordan,Hill,0.0
Simmie,Hill,-0.1
Solomon,Hill,-0.1
Steven,Hill,0.0
Tyrone,Hill,0.8
Art,Hillhouse,0
Darrun,Hilliard,-0.6
Darnell,Hillman,2.7
Fred,Hilton,0
Kirk,Hinrich,13.3
Roy,Hinson,3.4
Mel,Hirsch,0
Lew,Hitch,0
Robert,Hite,-0.1
Jaylen,Hoard,0.0
Darington,Hobson,-0.1
Donald,Hodge,-2.0
Julius,Hodge,0.0
Craig,Hodges,4.0
Charlie,Hoefer,0
Paul,Hoffman,0
Bob,Hogsett,0
Paul,Hogue,0
Fred,Hoiberg,8.0
Doug,Holcomb,0
Randy,Holcomb,0.0
Aaron,Holiday,0.2
Jrue,Holiday,19.2
Justin,Holiday,2.1
Brad,Holland,-0.3
Joe,Holland,0
John,Holland,-0.2
Wilbur,Holland,3.3
Lionel,Hollins,3.1
Ryan,Hollins,-3.2
Essie,Hollis,-0.1
Rondae,Hollis-Jefferson,2.2
Dennis,Holman,0
Richaun,Holmes,3.3
Jim,Holstein,0
A.W.,Holt,0
Mike,Holton,-1.2
Dick,Holub,0
Joe,Holup,0
Red,Holzman,0
Jerald,Honeycutt,-0.2
Tyler,Honeycutt,-0.1
Derek,Hood,0.0
Rodney,Hood,3.4
Bobby,Hooper,0
Carroll,Hooser,0
Tom,Hoover,0
Bob,Hopkins,0
Dave,Hoppen,-1.4
Dennis,Hopson,0.7
