Alaa,Abdelnaby,-1.5
Scotty,Hopson,-0.1
Johnny,Horan,0
Cedrick,Hordges,-1.6
Al,Horford,33.4
Tito,Horford,-0.7
Ron,Horn,0
Jeff,Hornacek,42.1
Dennis,Horner,0.0
Robert,Horry,26.4
Ed,Horton,-0.3
Talen,Horton-Tucker,0.0
Bill,Hosket,0
Bob,Houbregs,0
Danuel,House,1.1
Eddie,House,6.1
Allan,Houston,14.9
Byron,Houston,-1.3
Tom,Hovasse,0.0
Brian,Howard,-0.7
Dwight,Howard,38.4
Greg,Howard,0
Josh,Howard,10.0
Juwan,Howard,3.8
Mo,Howard,0.2
Otis,Howard,-0.1
Stephen,Howard,-0.2
William,Howard,-0.1
Bailey,Howell,0
Bob,Hubbard,0
Phil,Hubbard,1.4
Lester,Hudson,0.0
Lou,Hudson,6.8
Troy,Hudson,-0.3
Marcelo,Huertas,-0.8
Kevin,Huerter,0.0
Josh,Huestis,-0.4
Nate,Huffman,-0.1
Alfredrick,Hughes,-0.8
Eddie,Hughes,-0.1
Kim,Hughes,3.1
Larry,Hughes,10.7
Rick,Hughes,-0.2
Robbie,Hummel,-0.4
John,Hummer,-0.2
Ryan,Humphrey,-1.2
Isaac,Humphries,-0.1
Jay,Humphries,11.0
Kris,Humphries,1.2
Hot Rod,Hundley,0
Brandon,Hunter,-0.3
Cedric,Hunter,0.0
Chris,Hunter,-0.4
De'Andre,Hunter,-1.4
Les,Hunter,0
Lindsey,Hunter,9.4
Othello,Hunter,-0.1
R.J.,Hunter,0.0
Steven,Hunter,-0.5
Vince,Hunter,0.0
Bobby,Hurley,-3.5
Roy,Hurley,0
Geoff,Huston,0.0
Paul,Huston,0
Mel,Hutchins,0
Chandler,Hutchison,-0.5
Joe,Hutton,0
Greg,Hyder,0
Marc,Iavaroni,-3.4
Serge,Ibaka,14.9
Andre,Iguodala,40.0
Zydrunas,Ilgauskas,10.3
Mile,Ilić,-0.1
Didier,Ilunga-Mbenga,-0.7
Ersan,İlyasova,8.9
Darrall,Imhoff,0
Tom,Ingelsby,0.0
Joe,Ingles,9.2
Damien,Inglis,-0.1
Andre,Ingram,0.0
Brandon,Ingram,1.1
McCoy,Ingram,0
Ervin,Inniger,0
Byron,Irvin,0.6
George,Irvine,1.9
Kyrie,Irving,29.2
Jonathan,Isaac,1.9
Dan,Issel,33.9
Mike,Iuzzolino,0.1
Allen,Iverson,49.7
Willie,Iverson,0
Royal,Ivey,-2.7
Elvin,Ivory,0
Wesley,Iwundu,-1.2
Warren,Jabali,2.4
Jarrett,Jack,6.5
Aaron,Jackson,-0.1
Al,Jackson,0
Bobby,Jackson,10.0
Cedric,Jackson,-0.1
Darnell,Jackson,-0.8
Demetrius,Jackson,0.1
Frank,Jackson,-1.4
Greg,Jackson,-0.6
Jaren,Jackson,1.4
Jaren,Jackson,1.5
Jermaine,Jackson,-0.5
Jim,Jackson,8.2
Josh,Jackson,-2.2
Justin,Jackson,-0.6
Luke,Jackson,0
Luke,Jackson,-0.3
Marc,Jackson,-1.4
Mark,Jackson,37.5
Mervin,Jackson,0
Michael,Jackson,-0.6
Mike,Jackson,-0.8
Myron,Jackson,0.0
Phil,Jackson,2.4
Pierre,Jackson,-0.1
Ralph,Jackson,0.0
Randell,Jackson,-0.2
Reggie,Jackson,8.7
Stanley,Jackson,0.1
Stephen,Jackson,11.2
Tony,Jackson,0
Tony,Jackson,0.0
Tracy,Jackson,0.2
Wardell,Jackson,-0.7
Fred,Jacobs,0
Casey,Jacobsen,-0.3
Sam,Jacobson,-0.4
Dave,Jamerson,-0.3
Aaron,James,-0.6
Bernard,James,0.0
Billy,James,0.0
Damion,James,-0.3
Gene,James,0
Henry,James,-1.2
Jerome,James,-3.5
Justin,James,0.1
LeBron,James,133.2
Mike,James,4.6
Mike,James,0.1
Tim,James,-0.3
Antawn,Jamison,24.5
Harold,Jamison,-0.1
John,Janisch,0
Howie,Janotta,0
Marko,Jarić,3.8
Tony,Jaros,0
Jim,Jarvis,0
Šarūnas,Jasikevičius,0.7
Nathan,Jawai,-0.3
Buddy,Jeannette,0
Abdul,Jeelani,1.4
Chris,Jefferies,-0.8
Othyus,Jeffers,0.0
Al,Jefferson,21.3
Amile,Jefferson,0.0
Cory,Jefferson,-0.2
Dontell,Jefferson,0.0
Richard,Jefferson,19.4
DaQuan,Jeffries,0.0
Jared,Jeffries,-1.5
Charles,Jenkins,-0.8
Horace,Jenkins,-0.1
John,Jenkins,0.1
Brandon,Jennings,11.8
Keith,Jennings,2.5
Chris,Jent,0.0
Les,Jepsen,-0.3
Jonas,Jerebko,2.9
Ty,Jerome,-0.1
Grant,Jerrett,-0.1
Eugene,Jeter,-0.3
Hal,Jeter,0
Yi,Jianlian,-3.5
Britton,Johnsen,-0.6
Alexander,Johnson,-0.9
Alize,Johnson,-0.1
Amir,Johnson,10.6
Andy,Johnson,0
Anthony,Johnson,1.9
Armon,Johnson,-0.2
Arnie,Johnson,0
Avery,Johnson,13.7
B.J.,Johnson,-0.1
Brice,Johnson,0.0
Buck,Johnson,1.7
Cameron,Johnson,0.5
Carldell,Johnson,0.0
Charles,Johnson,1.3
Cheese,Johnson,-0.1
Chris,Johnson,0.0
Chris,Johnson,0.3
Clay,Johnson,-0.3
Clemon,Johnson,4.1
Dakari,Johnson,0.1
Darryl,Johnson,0.0
Dave,Johnson,-0.7
DeMarco,Johnson,-0.1
Dennis,Johnson,24.3
DerMarr,Johnson,0.6
Ed,Johnson,0
Eddie,Johnson,12.1
Eddie,Johnson,11.0
Eric,Johnson,-0.3
Ervin,Johnson,2.6
Frank,Johnson,2.4
George,Johnson,-0.1
George,Johnson,9.4
George,Johnson,1.4
Gus,Johnson,0
Harold,Johnson,0
Ivan,Johnson,0.1
JaJuan,Johnson,-0.1
James,Johnson,9.3
Joe,Johnson,26.4
John,Johnson,5.4
Kannard,Johnson,0.0
Keldon,Johnson,0.0
Ken,Johnson,-0.6
Ken,Johnson,-0.2
Kevin,Johnson,37.3
Larry,Johnson,0.0
Larry,Johnson,21.9
Lee,Johnson,-0.2
Linton,Johnson,-0.3
Magic,Johnson,80.0
Marques,Johnson,31.7
Mickey,Johnson,17.7
Neil,Johnson,0
Nick,Johnson,-0.3
Ollie,Johnson,5.0
Omari,Johnson,0.0
Orlando,Johnson,-0.1
Ralph,Johnson,0
Reggie,Johnson,-0.5
Rich,Johnson,0
Ron,Johnson,0
Stanley,Johnson,-1.5
Steffond,Johnson,-0.5
Steve,Johnson,1.1
Stew,Johnson,0.1
Trey,Johnson,-0.2
Tyler,Johnson,3.9
Vinnie,Johnson,16.4
Wesley,Johnson,1.2
Darius,Johnson-Odom,-0.1
Nate,Johnston,-0.1
Neil,Johnston,0
Jim,Johnstone,-0.2
Nikola,Jokić,25.0
Howie,Jolliff,0
Alvin,Jones,-0.2
Anthony,Jones,-0.3
Askia,Jones,-0.2
Bill,Jones,0.1
Bobby,Jones,41.0
Bobby,Jones,-0.5
Caldwell,Jones,10.6
Charles,Jones,4.0
Charles,Jones,0.8
Charles,Jones,-0.5
Collis,Jones,0.9
Dahntay,Jones,-4.1
Damian,Jones,0.2
Damon,Jones,7.1
DeQuan,Jones,-0.5
Derrick,Jones,1.2
Dominique,Jones,-0.1
Dontae',Jones,-0.2
Dwayne,Jones,-0.4
Dwight,Jones,1.6
Earl,Jones,-0.1
Eddie,Jones,42.3
Edgar,Jones,2.2
Fred,Jones,2.6
Hutch,Jones,-0.1
Jake,Jones,0
Jalen,Jones,-0.3
James,Jones,5.4
Jemerrio,Jones,0.1
Jimmy,Jones,4.3
Johnny,Jones,0
Jumaine,Jones,2.1
K.C.,Jones,0
Kevin,Jones,-0.2
Larry,Jones,0.9
Major,Jones,-0.8
Mark,Jones,0.0
Mark,Jones,-0.1
Nick,Jones,0
Ozell,Jones,0.2
Perry,Jones,-0.6
Popeye,Jones,-2.1
Rich,Jones,1.5
Robin,Jones,0.5
Sam,Jones,0
Shelton,Jones,-0.2
Solomon,Jones,-1.6
Steve,Jones,-1.9
Terrence,Jones,3.6
Tyus,Jones,2.8
Wah Wah,Jones,0
Wali,Jones,-0.5
Wil,Jones,4.5
Willie,Jones,0
Adonis,Jordan,0.0
Charles,Jordan,-0.7
DeAndre,Jordan,20.9
Eddie,Jordan,3.6
Jerome,Jordan,0.1
Michael,Jordan,116.1
Reggie,Jordan,1.0
Thomas,Jordan,-0.2
Walter,Jordan,-0.2
Phil,Jordon,0
Johnny,Jorgensen,0
Noble,Jorgensen,0
Roger,Jorgensen,0
Cory,Joseph,3.9
Garth,Joseph,-0.1
Kris,Joseph,-0.1
Yvon,Joseph,0.0
Kevin,Joyce,-2.0
Butch,Joyner,0
Jeff,Judkins,0.8
Mfiondu,Kabengele,0.1
Whitey,Kachan,0
George,Kaftan,0
Ed,Kalafat,0
Chris,Kaman,0.4
Frank,Kaminsky,2.5
Enes,Kanter,6.3
Ralph,Kaplowitz,0
Jason,Kapono,-1.3
Tony,Kappen,0
Sergey,Karasev,-0.4
Coby,Karl,-0.1
George,Karl,1.4
Ed,Kasid,0
Mario,Kasun,-0.7
Leo,Katkaveck,0
Bob,Kauffman,0.5
Sasha,Kaun,0.0
Wilbert,Kautz,0
Clarence,Kea,-0.2
Mike,Kearns,0
Tommy,Kearns,0
Adam,Keefe,1.7
Harold,Keeling,0.0
Bill,Keller,3.0
Gary,Keller,0
Ken,Keller,0
Rich,Kelley,12.7
Clark,Kellogg,7.3
Arvesta,Kelly,0
Jerry,Kelly,0
Ryan,Kelly,-0.5
Tom,Kelly,0
Greg,Kelser,0.4
Ben,Kelso,-0.2
Shawn,Kemp,19.4
Tim,Kempton,-1.7
Frank,Kendrick,0.0
Luke,Kennard,1.2
D.J.,Kennedy,-0.1
Goo,Kennedy,1.7
Joe,Kennedy,0
Pickles,Kennedy,0
Larry,Kenon,11.8
Billy,Kenville,0
Jonathan,Kerner,0.0
Red,Kerr,0
Steve,Kerr,11.6
Jack,Kerris,0
Jerome,Kersey,19.3
Tom,Kerwin,0
Alec,Kessler,-2.8
Lari,Ketner,-0.2
Julius,Keye,1.3
Randolph,Keys,-1.6
Viktor,Khryapa,-0.9
Jason,Kidd,73.4
Stanton,Kidd,-0.1
Warren,Kidd,-0.5
Michael,Kidd-Gilchrist,0.6
Irv,Kiffin,-0.5
Jack,Kiley,0
Earnie,Killum,0
Carl,Kilpatrick,0.0
Sean,Kilpatrick,-0.3
Toby,Kimball,0.2
Bo,Kimble,-1.2
Stan,Kimbrough,0.0
Chad,Kinch,-0.3
Albert,King,1.1
Bernard,King,27.0
Chris,King,-0.4
Dan,King,0
Frankie,King,-0.1
George,King,0
George,King,0.0
Gerard,King,0.1
Jim,King,0
Jimmy,King,-0.6
Louis,King,-0.1
Loyd,King,0
Maurice,King,0
Reggie,King,4.6
Rich,King,-0.4
Ron,King,0.0
Stacey,King,-2.7
Tom,King,0
Bob,Kinney,0
Tarence,Kinsey,-0.1
Andrei,Kirilenko,41.7
Alex,Kirk,0.0
Walt,Kirk,0
Wilber,Kirkland,0
Jim,Kissane,0
Doug,Kistler,0
Curtis,Kitchen,0.1
Greg,Kite,-6.7
Kerry,Kittles,18.0
Maxi,Kleber,2.5
Joe,Kleine,-7.0
Linas,Kleiza,-0.7
Leo,Klier,0
Herm,Klotz,0
Duane,Klueh,0
Lonnie,Kluttz,0
Billy,Knight,19.0
Bob,Knight,0
Brandin,Knight,0.0
Brandon,Knight,1.5
Brevin,Knight,10.5
Negele,Knight,-1.1
Ron,Knight,0
Toby,Knight,2.1
Travis,Knight,-1.1
Lee,Knorek,0
Dick,Knostman,0
Rod,Knowles,0
Kevin,Knox,-2.7
Bart,Kofoed,-0.6
Don,Kojis,1.1
Milo,Komenich,0
Howard,Komives,-0.4
Jon,Koncak,3.3
John,Konchar,0.3
Tom,Kondla,0
Bud,Koper,0
Joe,Kopicki,0.5
Furkan,Korkmaz,0.1
Frank,Kornet,-0.6
Luke,Kornet,1.1
Yaroslav,Korolev,-0.1
Kyle,Korver,20.6
Tony,Koski,0
Len,Kosmalski,0.0
Andy,Kostecka,0
Harold,Kottman,0
Kosta,Koufos,2.0
Tom,Kozelko,-0.3
Ronald,Kozlicki,0
Arvid,Kramer,-0.1
Barry,Kramer,0
Joel,Kramer,0.8
Steven,Kramer,0
Dan,Kraus,0
Herb,Krautblatt,0
Viacheslav,Kravtsov,-0.1
Jim,Krebs,0
Wayne,Kreklow,-0.3
Tommy,Kron,0
Tom,Kropp,-0.3
Nenad,Krstić,-1.5
Larry,Krystkowiak,-1.6
Steve,Kuberski,-0.5
Leo,Kubiak,0
Bruce,Kuczenski,-0.3
Frank,Kudelka,0
John,Kuester,0.1
Ray,Kuka,0
Toni,Kukoč,27.2
Kevin,Kunnert,2.4
Terry,Kunze,0
Mitch,Kupchak,3.2
C.J.,Kupec,-0.5
Rodions,Kurucs,-0.3
Rob,Kurz,-0.1
Ibo,Kutluay,-0.1
Kyle,Kuzma,0.6
Ognjen,Kuzmić,-0.2
Mindaugas,Kuzminskas,0.0
Fred,LaCour,0
Raef,LaFrentz,9.8
Tom,LaGarde,-1.6
Rusty,LaRue,-0.7
Rudy,LaRusso,0
Zach,LaVine,3.8
Skal,Labissière,-0.2
Reggie,Lacefield,0
Edgar,Lacey,0
Sam,Lacey,25.9
Bob,Lackey,0.0
Wendell,Ladner,-0.6
Christian,Laettner,19.5
Oliver,Lafayette,0.0
Bill,Laimbeer,29.3
Pete,Lalich,0
Bo,Lamar,1.2
Doron,Lamb,-1.2
Jeremy,Lamb,7.0
John,Lambert,-1.5
Jeff,Lamp,-0.5
Maciej,Lampe,-0.8
Jim,Lampley,0.0
Sean,Lampley,0.0
Carl,Landry,5.0
Marcus,Landry,-0.1
Mark,Landsberger,-1.9
Jerome,Lane,-1.3
Andrew,Lang,0.7
Antonio,Lang,-0.6
James,Lang,-0.1
Trajan,Langdon,0.4
Keith,Langford,0.0
Romeo,Langford,-0.2
Dan,Langhi,-0.8
Bob,Lanier,39.4
Stu,Lantz,-0.1
Nicolás,Laprovíttola,-0.1
York,Larese,0
Shane,Larkin,-0.6
John,Laskowski,0.0
Stéphane,Lasme,-0.2
Dave,Lattin,0
Priest,Lauderdale,-0.8
Rich,Laurel,-0.1
Harry,Laurie,0
Walt,Lautenbach,0
Joffrey,Lauvergne,-0.1
Tony,Lavelli,0
Bob,Lavoy,0
Acie,Law,-1.1
Vic,Law,-0.1
Gani,Lawal,0.0
Edmund,Lawrence,0.0
Jason,Lawson,0.1
Ty,Lawson,13.6
Jake,Layman,-0.1
Mo,Layton,-0.3
Caris,LeVert,1.8
T.J.,Leaf,0.1
Manny,Leaks,-0.3
Hal,Lear,0
Allen,Leavell,9.8
Jeff,Lebo,0.0
Eric,Leckner,-4.6
Jalen,Lecque,0.0
Ricky,Ledo,-0.4
Butch,Lee,0.3
Clyde,Lee,-0.4
Courtney,Lee,7.9
Damion,Lee,-0.1
David,Lee,0
David,Lee,19.2
Dick,Lee,0
Doug,Lee,0.0
George,Lee,0
Greg,Lee,0.0
Keith,Lee,-0.7
Kurk,Lee,-0.3
Malcolm,Lee,-0.1
Rock,Lee,0.0
Ron,Lee,3.9
Russ,Lee,0.0
Ed,Leede,0
Hank,Lefkowitz,0
Tim,Legler,2.5
George,Lehmann,-0.3
Walt,Lemon,-0.1
Alex,Len,-0.1
Voshon,Lenard,7.9
Leary,Lentz,0
Gary,Leonard,-0.2
Kawhi,Leonard,35.7
Meyers,Leonard,1.1
Slick,Leonard,0
Jim,Les,1.4
Travis,Leslie,0.0
Ronnie,Lester,0.9
Clifford,Lett,-0.2
Jon,Leuer,2.0
Andrew,Levane,0
Fat,Lever,32.1
Cliff,Levingston,7.6
Bobby,Lewis,0
Cedric,Lewis,0.0
Freddie,Lewis,0
Freddie,Lewis,2.5
Grady,Lewis,0
Martin,Lewis,-0.2
Mike,Lewis,0.0
Quincy,Lewis,-1.4
Ralph,Lewis,-0.3
Rashard,Lewis,33.1
Reggie,Lewis,12.5
Marcus,Liberty,-0.7
Todd,Lichti,-0.5
Barry,Liebowitz,0
DeAndre,Liggins,-0.1
Bill,Ligon,-0.2
Goose,Ligon,-0.1
Damian,Lillard,36.9
Jeremy,Lin,6.2
Steve,Lingenfelter,-0.1
Alton,Lister,3.1
Nassir,Little,-0.2
Samuel,Little,0
Gene,Littles,1.8
Randy,Livingston,-0.3
Shaun,Livingston,4.3
Ron,Livingstone,0
Horacio,Llamas Grey,-0.2
Bobby,Lloyd,0
Chuck,Lloyd,0
Earl,Lloyd,0
Lewis,Lloyd,6.6
Scott,Lloyd,-3.4
Riney,Lochmann,0
Bob,Lochmueller,0
Rob,Lock,-0.2
Darrell,Lockhart,0.0
Ian,Lockhart,0.0
Kevin,Loder,0.2
Don,Lofgran,0
Zach,Lofton,0.0
Henry,Logan,0
John,Logan,0
Brad,Lohaus,3.5
Art,Long,-1.0
Grant,Long,10.2
John,Long,3.7
Paul,Long,0
Shawn,Long,0.2
Willie,Long,0.0
Luc,Longley,-1.9
Kevon,Looney,1.1
Brook,Lopez,20.4
Felipe,López,-0.5
Raül,López,-0.2
Robin,Lopez,4.8
Ryan,Lorthridge,-0.1
Jim,Loscutoff,0
Plummer,Lott,0
Kevin,Loughery,0
Bob,Love,0.4
Kevin,Love,31.0
Stan,Love,-0.3
Clyde,Lovellette,0
Sidney,Lowe,0.3
Charlie,Lowery,0
Kyle,Lowry,38.0
Jordan,Loyd,0.0
Al,Lucas,0
Jerry,Lucas,1.4
John,Lucas,21.1
Kalin,Lucas,0.0
Maurice,Lucas,13.0
John,Lucas,0.6
Ted,Luckenbill,0
Tyronn,Lue,0.6
Jim,Luisi,0
Al,Lujack,0
Phil,Lumpkin,-0.3
Ray,Lumpp,0
Timothé,Luwawu-Cabarrot,-2.0
Tyler,Lydon,-0.1
Trey,Lyles,1.3
R.B.,Lynam,0
George,Lynch,7.3
Kevin,Lynch,-0.7
Lonnie,Lynn,0
Mike,Lynn,0
Sheldon,Mac,0.0
Todd,MacCulloch,2.0
Ronnie,MacGilvray,0
Don,MacLean,-0.9
Mike,Macaluso,-0.1
Ed,Macauley,0
Scott,Machado,0.0
Arvydas,Macijauskas,-0.1
Ollie,Mack,0.3
Sam,Mack,0.5
Shelvin,Mack,0.1
Malcolm,Mackey,-0.1
Rudy,Macklin,-1.1
Vernon,Macklin,0.1
Johnny,Macknowski,0
Daryl,Macon,-0.2
Mark,Macon,-2.2
J.P.,Macura,0.0
Kyle,Macy,9.6
Jack,Maddox,0
Tito,Maddox,0.0
Gerald,Madkins,0.0
Mark,Madsen,-2.9
Norm,Mager,0
Josh,Magette,-0.1
Corey,Maggette,13.3
Dave,Magley,-0.1
Jamaal,Magloire,-3.1
Randolph,Mahaffey,0
Ian,Mahinmi,0.1
John,Mahnken,0
Brian,Mahoney,0
Mo,Mahoney,0
Rick,Mahorn,4.5
Dan,Majerle,29.6
Renaldo,Major,-0.1
Thon,Maker,-0.2
Lionel,Malamed,0
Jeff,Malone,4.0
Karl,Malone,99.0
Moses,Malone,45.1
Matt,Maloney,1.2
Steve,Malovic,-0.2
Mike,Maloy,0
Ted,Manakas,0.0
John,Mandic,0
Frank,Mangiapane,0
Terance,Mann,-0.1
Danny,Manning,18.4
Ed,Manning,0.7
Guy,Manning,0
Rich,Manning,-0.8
Pace,Mannion,0.0
Nick,Mantis,0
Pete,Maravich,8.9
Press,Maravich,0
Devyn,Marble,-0.4
Roy,Marble,-0.3
Stephon,Marbury,30.7
Šarūnas,Marčiulionis,4.7
Saul,Mariaschin,0
Jack,Marin,0.5
Shawn,Marion,47.6
Boban,Marjanović,2.8
Lauri,Markkanen,2.2
Damir,Markota,-0.3
Sean,Marks,-1.7
Harvey,Marlatt,0
Jim,Marsh,0
Ricky,Marsh,-0.2
Donny,Marshall,-0.4
Donyell,Marshall,19.8
Kendall,Marshall,-1.1
Rawle,Marshall,-0.2
Tom,Marshall,0
Vester,Marshall,-0.2
Bill,Martin,-0.5
Bob,Martin,-0.5
Brian,Martin,-0.1
Caleb,Martin,0.1
Cartier,Martin,-0.1
Cody,Martin,0.0
Cuonzo,Martin,0.0
Darrick,Martin,-1.1
Dino,Martin,0
Don,Martin,0
Fernando,Martín,-0.3
Jarell,Martin,-1.7
Jeff,Martin,-0.8
Jeremiah,Martin,0.0
Kelan,Martin,-0.3
Kenyon,Martin,12.1
Kevin,Martin,16.1
LaRue,Martin,-1.4
Maurice,Martin,-0.4
Phil,Martin,0
Slater,Martin,0
Whitey,Martin,0
Jamal,Mashburn,13.4
Al,Masino,0
Anthony,Mason,23.2
Desmond,Mason,-2.1
Frank,Mason,-0.3
Roger,Mason,1.4
Tony,Massenburg,-7.8
Eddie,Mast,0
Yante,Maten,0.0
Garrison,Mathews,0.1
Mangok,Mathiang,0.0
Johnny,Mathis,0
Wes,Matthews,1.8
Wesley,Matthews,13.2
Ariel,Maughan,0
Marlon,Maxey,-0.3
Jason,Maxiell,-1.4
Cedric,Maxwell,22.1
Vernon,Maxwell,5.1
Don,May,-0.3
Scott,May,2.7
Sean,May,0.2
Lee,Mayberry,-2.3
Clyde,Mayes,-0.5
Tharon,Mayes,-0.2
Bill,Mayfield,-0.1
Ken,Mayfield,-0.2
Eric,Maynor,-0.8
O.J.,Mayo,4.7
Travis,Mays,-0.5
Matt,Mazza,0
Luc,Mbah a Moute,2.0
Bob,McAdoo,27.2
James Michael,McAdoo,0.0
Ken,McBride,0
Tahjere,McCall,0.0
Ray,McCallum,-0.4
Bob,McCann,-1.1
Brendan,McCann,0
Mel,McCants,-0.1
Rashad,McCants,0.4
Mike,McCarron,0
Andre,McCarter,-0.2
Willie,McCarter,0
Johnny,McCarthy,0
Howie,McCarty,0
Kelly,McCarty,0.0
Walter,McCarty,0.8
Amal,McCaskill,-0.7
Patrick,McCaw,-0.7
Dwayne,McClain,-0.2
Ted,McClain,4.8
Dan,McClintock,-0.1
Jack,McCloskey,0
George,McCloud,5.3
CJ,McCollum,11.1
John,McConathy,0
Bucky,McConnell,0
T.J.,McConnell,2.8
Keith,McCord,0.0
Tim,McCormick,0.0
Jelani,McCoy,-0.9
Paul,McCracken,-0.1
Chris,McCray,-0.1
Rodney,McCray,19.1
Scooter,McCray,-0.2
Erik,McCree,0.0
Chris,McCullough,-0.1
John,McCullough,0.1
Clint,McDaniel,0.1
Xavier,McDaniel,9.6
Jalen,McDaniels,-0.1
Jim,McDaniels,-0.6
K.J.,McDaniels,-0.4
Doug,McDermott,-0.1
Ben,McDonald,-2.1
Glenn,McDonald,-0.4
Michael,McDonald,0.0
Roderick,McDonald,0
Hank,McDowell,-0.8
Antonio,McDyess,13.2
Jim,McElroy,2.2
Patrick,McFarland,0.5
Ivan,McFarlin,0.0
Mel,McGaha,0
Mitch,McGary,-0.1
JaVale,McGee,6.7
Mike,McGee,1.7
Bill,McGill,0
George,McGinnis,23.5
Jon,McGlocklin,0.5
Tracy,McGrady,55.7
Gil,McGregor,0
Elton,McGriff,0
Rodney,McGruder,-0.2
Alfred,McGuire,0
Allie,McGuire,0.0
Dick,McGuire,0
Dominic,McGuire,-0.1
Kevin,McHale,34.3
Maurice,McHartley,0
Jim,McIlvaine,-0.3
Jeff,McInnis,-0.3
Kenny,McIntosh,-0.7
Bob,McIntyre,0
Jerry,McKee,0
Kevin,McKenna,-0.2
Forrest,McKenzie,-0.2
Stan,McKenzie,-0.1
Derrick,McKey,20.4
Aaron,McKie,12.9
Billy,McKinney,1.7
Bones,McKinney,0
Carlton,McKinney,-0.3
Trey,McKinney-Jones,0.0
Alfonzo,McKinnie,-0.9
Jordan,McLaughlin,0.3
Ben,McLemore,-2.7
McCoy,McLemore,0
George,McLeod,0
Keith,McLeod,-1.4
Roshown,McLeod,-1.3
Jack,McMahon,0
Nate,McMillan,27.2
Tom,McMillen,-0.1
Jim,McMillian,7.7
Shellie,McMillon,0
Mal,McMullen,0
Chet,McNabb,0
Mark,McNamara,-2.0
Joe,McNamee,0
Jerel,McNeal,-0.1
Chris,McNealy,0.0
Bob,McNeill,0
Larry,McNeill,1.5
Carl,McNulty,0
Paul,McPherson,0.0
Roy,McPipe,-0.1
Cozell,McQueen,0.0
Jordan,McRae,0.0
Thales,McReynolds,0
Josh,McRoberts,4.7
Eric,McWilliams,0
George,Mearns,0
Stanislav,Medvedenko,-1.7
Darnell,Mee,-0.1
Jodie,Meeks,4.2
Cliff,Meely,-0.6
Scott,Meents,0.0
Dick,Mehen,0
Monk,Meineke,0
Carl,Meinhold,0
Salah,Mejri,1.3
Gal,Mekel,-0.5
Bill,Melchionni,1.0
Gary,Melchionni,0.5
Nicolò,Melli,0.3
Fab,Melo,-0.1
De'Anthony,Melton,0.4
Ed,Melvin,0
Dean,Meminger,2.6
Chuck,Mencel,0
John,Mengelt,2.2
Ken,Menke,0
Pops,Mensah-Bonsu,-0.5
Dewitt,Menyard,0
Ron,Mercer,-2.5
Joe,Meriweather,1.2
Porter,Meriwether,0
Tom,Meschery,0
Chimezie,Metu,-0.2
Bill,Meyer,0
Loren,Meyer,-2.7
Dave,Meyers,2.4
Stan,Miasek,0
Larry,Micheaux,0.6
Jordan,Mickey,-0.3
Khris,Middleton,10.2
